the_geom,marker_id,meter_id,bay_id,last_edit,rd_seg_id,rd_seg_dsc,mean_lat,mean_long,location
"MULTIPOLYGON (((144.950917587591 -37.803663667488, 144.950908600588 -37.803717358147, 144.950883161996 -37.803714539091, 144.950887945952 -37.803686801247, 144.950892394537 -37.803661005907, 144.950917587591 -37.803663667488)))",6379W,,11902,20201208141103.0,20980.0,Leveson Street between Victoria Street and Queensberry Street,-37.80368450656133,144.9509012130425,"(-37.80368450656133, 144.9509012130425)"
"MULTIPOLYGON (((144.959686672208 -37.808353828658, 144.959716537098 -37.808345169445, 144.95973739743 -37.808390920422, 144.959707531414 -37.808399578719, 144.959686672208 -37.808353828658)))",C6602,,20271,20201208142004.0,21634.0,Franklin Street between Elizabeth Street and Queen Street,-37.808368665180396,144.9597069620716,"(-37.808368665180396, 144.9597069620716)"
"MULTIPOLYGON (((144.940569523688 -37.814254081601, 144.940592021833 -37.814245510233, 144.94062165421 -37.814294188072, 144.94059913307 -37.814302768956, 144.940569523688 -37.814254081601)))",13910E,,15857,20201208141519.0,22952.0,Rakaia Way between Docklands Drive and Caravel Lane,-37.8142701260926,144.9405903712978,"(-37.8142701260926, 144.9405903712978)"
"MULTIPOLYGON (((144.984941668372 -37.830599569078, 144.984937942115 -37.830619304151, 144.98487059073 -37.830611020356, 144.984874307707 -37.830591334691, 144.984941668372 -37.830599569078)))",20265S,,22924,20210305154209.0,22268.0,Clowes Street between Anderson Street and Walsh Street,-37.8306041594708,144.9849132354592,"(-37.8306041594708, 144.9849132354592)"
"MULTIPOLYGON (((144.957339313331 -37.814856002923, 144.957270941533 -37.814875569052, 144.957264202311 -37.814860760282, 144.957332569828 -37.814841184169, 144.957339313331 -37.814856002923)))",2595S,,9988,20201208140845.0,20061.0,Little Bourke Street between William Street and King Street,-37.81485790386979,144.95730926806678,"(-37.81485790386979, 144.95730926806678)"
"MULTIPOLYGON (((144.981991683164 -37.810158005697, 144.982059163044 -37.810165508225, 144.98205585407 -37.810184245607, 144.981988373038 -37.810176743057, 144.981991683164 -37.810158005697)))",12348N,,20918,20201208142053.0,20898.0,Albert Street between Clarendon Street and Eades Street,-37.81016850165659,144.982017351296,"(-37.81016850165659, 144.982017351296)"
"MULTIPOLYGON (((144.955903650188 -37.809263069007, 144.95589974865 -37.809283779682, 144.955837264409 -37.809278180095, 144.955841052255 -37.809257762133, 144.955903650188 -37.809263069007)))",C6898,EA170,1802,20201223122240.0,,,-37.809269171984795,144.955877073138,"(-37.809269171984795, 144.955877073138)"
"MULTIPOLYGON (((144.954169993323 -37.813249408907, 144.954147398068 -37.813256009437, 144.954123963839 -37.813205726757, 144.954146651768 -37.813199101707, 144.954169993323 -37.813249408907)))",4471W,,23537,20210422135548.0,20195.0,King Street between Little Lonsdale Street and La Trobe Street,-37.813231931143,144.95415160006422,"(-37.813231931143, 144.95415160006422)"
"MULTIPOLYGON (((144.956019990052 -37.811077065622, 144.955997582283 -37.811083529191, 144.955971971005 -37.81102764611, 144.955994368466 -37.811021185071, 144.956019990052 -37.811077065622)))",5315W,,22128,20201208142208.0,21519.0,William Street between La Trobe Street and A'Beckett Street,-37.811057298323206,144.9560007803716,"(-37.811057298323206, 144.9560007803716)"
"MULTIPOLYGON (((144.985482653738 -37.829611319051, 144.985480302476 -37.829596368555, 144.98547779087 -37.829581434474, 144.985475119103 -37.829566517888, 144.985497677173 -37.829564337324, 144.985500297074 -37.829578957127, 144.985502759195 -37.829593594171, 144.985505063358 -37.829608247386, 144.985482653738 -37.829611319051)))",20264E,,24030,20210616094130.0,22277.0,St Leonards Court from Anderson Street,-37.829590232780774,144.985489368525,"(-37.829590232780774, 144.985489368525)"
"MULTIPOLYGON (((144.980045652505 -37.810087763011, 144.980110671862 -37.81009492886, 144.980107011522 -37.810115454402, 144.980042053751 -37.810108278793, 144.980045652505 -37.810087763011)))",12359S,,9904,20210302110452.0,20893.0,Albert Street between Lansdowne Street and Eades Street,-37.8100988376154,144.98007020842897,"(-37.8100988376154, 144.98007020842897)"
"MULTIPOLYGON (((144.950520276069 -37.803127191029, 144.95055178558 -37.80313057001, 144.950542988012 -37.803178716303, 144.950511479641 -37.803175336438, 144.950520276069 -37.803127191029)))",C7736B,,12556,20201208141140.0,20990.0,Queensberry Street between Leveson Street and Errol Street,-37.803147800961796,144.9505293610742,"(-37.803147800961796, 144.9505293610742)"
"MULTIPOLYGON (((144.956312940642 -37.819580636324, 144.955896019133 -37.819698665741, 144.955887545788 -37.819679795843, 144.956287113541 -37.819566491987, 144.956288837891 -37.819566002841, 144.956290198126 -37.819565617318, 144.956310621609 -37.819579374079, 144.956311723748 -37.819580067288, 144.956312940642 -37.819580636324)))",1866N,,22884,20210217105904.0,20137.0,Flinders Lane between King Street and Spencer Street,-37.81959969863833,144.95621088234668,"(-37.81959969863833, 144.95621088234668)"
"MULTIPOLYGON (((144.955915054797 -37.809202547579, 144.955852262138 -37.80919734277, 144.955856871803 -37.809172496278, 144.955919636037 -37.809178236791, 144.955915054797 -37.809202547579)))",C6914,EA174,1829,20201223122240.0,,,-37.809190634199396,144.9558917759144,"(-37.809190634199396, 144.9558917759144)"
"MULTIPOLYGON (((144.96368164768 -37.810787057759, 144.963620321832 -37.810805332853, 144.963612229976 -37.810788414812, 144.96367358451 -37.810770211411, 144.96368164768 -37.810787057759)))",3433S,,103,20210623144303.0,20040.0,Little Lonsdale Street between Swanston Street and Elizabeth Street,-37.810787614918794,144.96365388633558,"(-37.810787614918794, 144.96365388633558)"
"MULTIPOLYGON (((144.958988028183 -37.804541717641, 144.959014115361 -37.804598435648, 144.958993073653 -37.804604537792, 144.958966927239 -37.804547785411, 144.958988028183 -37.804541717641)))",4702Ea,,10869,20201208140950.0,21113.0,Elizabeth Street between Victoria Street and Queensberry Street,-37.8045668388266,144.95899003452377,"(-37.8045668388266, 144.95899003452377)"
"MULTIPOLYGON (((144.937393738032 -37.81589018334, 144.937325111191 -37.815916287555, 144.937317621861 -37.81590391844, 144.937317422115 -37.815903477119, 144.93731725035 -37.815903029696, 144.937317127471 -37.815902572541, 144.937317054384 -37.815902109026, 144.937317031629 -37.815901642567, 144.937317059372 -37.815901176607, 144.93731713741 -37.815900714581, 144.937317265167 -37.815900259896, 144.9373174417 -37.815899815906, 144.937317665708 -37.815899385885, 144.937317935539 -37.815898973005, 144.937318249202 -37.81589858031, 144.937318604385 -37.815898210697, 144.937318998468 -37.815897866892, 144.937319428545 -37.815897551429, 144.937319891444 -37.815897266636, 144.937320383751 -37.815897014612, 144.937320911738 -37.815896813558, 144.9373771485 -37.815875364036, 144.937377685946 -37.815875162448, 144.937378252193 -37.815875016237, 144.937378832891 -37.815874910335, 144.937379423514 -37.815874845567, 144.93738001946 -37.815874822439, 144.937380616083 -37.815874841131, 144.937381208733 -37.815874901496, 144.937381792793 -37.815875003065, 144.937382363711 -37.815875145047, 144.937382917036 -37.815875326333, 144.937383448456 -37.815875545513, 144.937383953831 -37.815875800877, 144.93738442922 -37.815876090435, 144.93738487092 -37.81587641193, 144.937385275488 -37.815876762858, 144.937385639771 -37.815877140483, 144.937385960929 -37.815877541861, 144.937386256086 -37.815877956744, 144.937393738032 -37.81589018334)))",13830N,,23410,20210413090427.0,23275.0,Augusta Avenue between Pearl River Road and Wattle Road,-37.815888673718845,144.9373516381233,"(-37.815888673718845, 144.9373516381233)"
"MULTIPOLYGON (((144.967172462398 -37.826004800789, 144.967145806956 -37.82601256918, 144.967127628933 -37.825973942767, 144.967154285374 -37.825966178903, 144.967172462398 -37.826004800789)))",9970N,,17479,20201208141705.0,22826.0,Grant Street between Dodds Street and Sturt Street,-37.8259924584856,144.9671545292118,"(-37.8259924584856, 144.9671545292118)"
"MULTIPOLYGON (((144.96994220806 -37.825194514993, 144.969912370665 -37.825203246581, 144.969892529482 -37.82516058978, 144.969922405496 -37.825151940869, 144.96994220806 -37.825194514993)))",9848N,,17514,20201208141708.0,22082.0,Grant Street between St Kilda Road and Wells Street,-37.825180961443195,144.9699223443526,"(-37.825180961443195, 144.9699223443526)"
"MULTIPOLYGON (((144.968826134372 -37.814318547788, 144.968836276651 -37.814341116082, 144.968779581472 -37.814357152285, 144.968769439184 -37.814334584889, 144.968784953865 -37.814330196146, 144.968785219256 -37.814330211539, 144.968785663301 -37.814330215594, 144.968786125043 -37.814330237077, 144.968786548627 -37.814330158772, 144.968787125837 -37.814330070501, 144.96879921534 -37.814326562598, 144.968820748161 -37.814320313101, 144.968821086243 -37.814320204484, 144.968821490204 -37.814320054648, 144.968821881084 -37.81431988476, 144.968822258832 -37.814319696622, 144.968822441165 -37.814319592527, 144.968826134372 -37.814318547788)))",C676,,17083,20201208141639.0,20148.0,Russell Street between Collins Street and Little Collins Street,-37.814327630400065,144.9688045735005,"(-37.814327630400065, 144.9688045735005)"
"MULTIPOLYGON (((144.948595864184 -37.804988837856, 144.948567755004 -37.804985689705, 144.948574246738 -37.804948769009, 144.948602359808 -37.804951899203, 144.948595864184 -37.804988837856)))",7632N,,11014,20201208141000.0,20994.0,Victoria Street between Errol Street and Curzon Street,-37.8049728067258,144.9485872179836,"(-37.8049728067258, 144.9485872179836)"
"MULTIPOLYGON (((144.958738865055 -37.813285227953, 144.958768565529 -37.813276552643, 144.958788892366 -37.813320539928, 144.958759191877 -37.813329215242, 144.958738865055 -37.813285227953)))",C3062,,8604,20201208140728.0,20011.0,Lonsdale Street between Queen Street and William Street,-37.813299352743805,144.9587588759764,"(-37.813299352743805, 144.9587588759764)"
"MULTIPOLYGON (((144.942268408018 -37.820202468934, 144.942204387055 -37.820220987475, 144.942194968073 -37.820200499623, 144.942251402225 -37.820184161802, 144.942258978416 -37.820181953866, 144.942268408018 -37.820202468934)))",13274N,,21868,20201208142154.0,23293.0,Bourke Street between Cumberland Street and Collins Street,-37.82019875677233,144.9422410919675,"(-37.82019875677233, 144.9422410919675)"
"MULTIPOLYGON (((144.959763009478 -37.802786933935, 144.959735945002 -37.8027276353, 144.959761103578 -37.802719252269, 144.95978851551 -37.802779504056, 144.959763009478 -37.802786933935)))",18026E,,19189,20201208141855.0,20476.0,Barry Street between Leicester Street and Pelham Street,-37.802760051899,144.95976231660921,"(-37.802760051899, 144.95976231660921)"
"MULTIPOLYGON (((144.976481182796 -37.810910804987, 144.976477655882 -37.810931189406, 144.976398906411 -37.810922573506, 144.976402444027 -37.810902130696, 144.976481182796 -37.810910804987)))",12383S,,18477,20201208141811.0,21851.0,Cathedral Place between Lansdowne Street and Gisborne Street,-37.810915500716405,144.9764482743824,"(-37.810915500716405, 144.9764482743824)"
"MULTIPOLYGON (((144.981138795846 -37.817807045752, 144.981129619857 -37.81785968122, 144.981106743201 -37.817857171204, 144.98111591807 -37.817804535718, 144.981138795846 -37.817807045752)))",15063W,,15428,20201223122253.0,21987.0,Charles Street between Jolimont Street and Palmer Street,-37.817827095929196,144.98112597456398,"(-37.817827095929196, 144.98112597456398)"
"MULTIPOLYGON (((144.968861929201 -37.810319520547, 144.968891216453 -37.810310958082, 144.968912535461 -37.810356819037, 144.968883346845 -37.81036534626, 144.968861929201 -37.810319520547)))",C2792,,8540,20201208140724.0,20003.0,Lonsdale Street between Exhibition Street and Russell Street,-37.81033443289461,144.96888219143221,"(-37.81033443289461, 144.96888219143221)"
"MULTIPOLYGON (((144.985518841829 -37.83412252706, 144.985530497302 -37.834069655328, 144.985553584149 -37.834072856631, 144.985541928692 -37.834125728367, 144.985518841829 -37.83412252706)))",20299W,,15954,20201223122254.0,22288.0,Walsh Street between Domain Road and Acland Street,-37.83410265888919,144.98553273876018,"(-37.83410265888919, 144.98553273876018)"
"MULTIPOLYGON (((144.943500016611 -37.819946991962, 144.943472291728 -37.819955056227, 144.943451179853 -37.819909376531, 144.943478905831 -37.81990131319, 144.943500016611 -37.819946991962)))",C13664,,22073,20201208142205.0,22913.0,Bourke Street between Enterprize Way and Cumberland Street,-37.8199319459744,144.9434804821268,"(-37.8199319459744, 144.9434804821268)"
"MULTIPOLYGON (((144.95424036146 -37.807088348246, 144.954299128993 -37.807071619649, 144.954310326514 -37.807096297315, 144.954251580708 -37.807113019987, 144.95424036146 -37.807088348246)))",C5508,,12319,20201208141125.0,21385.0,William Street between Capel Street and Rosslyn Street,-37.8070915266886,144.954268351827,"(-37.8070915266886, 144.954268351827)"
"MULTIPOLYGON (((144.967380189798 -37.812947584473, 144.96731671753 -37.812966304754, 144.967307386006 -37.812945054331, 144.967369946504 -37.812926733758, 144.967380189798 -37.812947584473)))",750N,,1762,20201223122240.0,20080.0,Bourke Street between Russell Street and Swanston Street,-37.8129466523578,144.96735088592717,"(-37.8129466523578, 144.96735088592717)"
"MULTIPOLYGON (((144.98877299023 -37.81034653663, 144.988764241125 -37.810398124835, 144.98874258673 -37.81039581293, 144.988751336984 -37.810344224747, 144.98877299023 -37.81034653663)))",15613W,,15497,20201223122254.0,21578.0,Simpson Street between Albert Street and Victoria Parade,-37.8103662471544,144.9887608290598,"(-37.8103662471544, 144.9887608290598)"
"MULTIPOLYGON (((144.957775236991 -37.808251001375, 144.95777096491 -37.808275164408, 144.957716477966 -37.808269104343, 144.957720728543 -37.808244939136, 144.957775236991 -37.808251001375)))",4899W,,13513,20201208141234.0,,,-37.8082582421274,144.9577517290802,"(-37.8082582421274, 144.9577517290802)"
"MULTIPOLYGON (((144.953045856363 -37.816347379311, 144.953023019771 -37.816353960094, 144.952999567574 -37.816302843312, 144.95302223827 -37.816296304707, 144.953045856363 -37.816347379311)))",1542E,,9411,20201208140814.0,20075.0,Spencer Street between Bourke Street and Little Bourke Street,-37.816329573347005,144.9530273076682,"(-37.816329573347005, 144.9530273076682)"
"MULTIPOLYGON (((144.96702158319 -37.810374802631, 144.966963955452 -37.810391599614, 144.966953381922 -37.810368765977, 144.967011009644 -37.810351968998, 144.96702158319 -37.810374802631)))",C846,,9072,20201208140754.0,20152.0,Russell Street between Lonsdale Street and Little Lonsdale Street,-37.810372387970204,144.96699430267958,"(-37.810372387970204, 144.96699430267958)"
"MULTIPOLYGON (((144.95404342259 -37.803818854043, 144.953983470975 -37.803811869161, 144.953987862489 -37.803787238822, 144.954047846684 -37.8037938656, 144.95404342259 -37.803818854043)))",C5964,,12214,20201208141119.0,20956.0,Howard Street between Victoria Street and Queensberry Street,-37.8038061363338,144.95402120506557,"(-37.8038061363338, 144.95402120506557)"
"MULTIPOLYGON (((144.961937572441 -37.825817569385, 144.96196041086 -37.825834457114, 144.961922496273 -37.825866700859, 144.961899690096 -37.82584979746, 144.961937572441 -37.825817569385)))",9073S,,21145,20201208142106.0,22046.0,Balston Street between City Road and Kavanagh Street,-37.8258372188406,144.96193154842223,"(-37.8258372188406, 144.96193154842223)"
"MULTIPOLYGON (((144.978928589243 -37.817513387124, 144.97890563404 -37.817510640126, 144.978910930037 -37.817479071761, 144.978914770084 -37.817456318056, 144.978938095442 -37.817458363081, 144.978928589243 -37.817513387124)))",15082E,,5733,20201223122248.0,21972.0,Jolimont Road between Brunton Avenue and Wellington Parade South,-37.81748852787867,144.97892110134816,"(-37.81748852787867, 144.97892110134816)"
