,bay_id,the_geom,marker_id,meter_id,last_edit,rd_seg_id,rd_seg_dsc,mean_lat,mean_long,location
219,644,"MULTIPOLYGON (((144.970900807256 -37.794412392647, 144.970901680405 -37.794412481588, 144.970901698517 -37.794412483702, 144.970901717765 -37.794412485836, 144.970901735877 -37.79441248795, 144.970901786858 -37.794412492433, 144.970901789104 -37.794412493373, 144.970901791374 -37.794412493412, 144.970901794779 -37.794412493471, 144.970901845736 -37.794412498855, 144.970901863849 -37.794412500969, 144.970901883096 -37.794412503103, 144.970901902368 -37.794412504337, 144.970901953325 -37.79441250972, 144.970901964652 -37.794412510817, 144.970901974843 -37.794412511894, 144.970901985034 -37.79441251297, 144.970902285123 -37.794412544275, 144.970902298695 -37.794412546311, 144.970902312292 -37.794412547447, 144.970902325889 -37.794412548582, 144.970902425532 -37.794412559311, 144.970902469703 -37.794412563676, 144.970902513873 -37.794412568042, 144.970902558019 -37.794412573309, 144.970902657662 -37.794412584037, 144.970902680315 -37.79441258623, 144.970902701833 -37.794412588403, 144.970902723351 -37.794412590576, 144.970902824129 -37.794412601324, 144.970902845647 -37.794412603497, 144.97090286603 -37.794412605651, 144.970902886388 -37.794412608705, 144.970903185317 -37.794412640891, 144.970903202319 -37.794412642085, 144.970903219296 -37.79441264418, 144.970903235139 -37.794412646255, 144.970903332536 -37.794412656044, 144.970903365356 -37.794412660214, 144.9709033982 -37.794412663484, 144.970903429909 -37.794412666733, 144.970903528393 -37.794412678343, 144.970903563507 -37.794412681652, 144.970903598597 -37.794412685861, 144.970903633711 -37.79441268917, 144.970903731084 -37.794412699859, 144.970903744656 -37.794412701895, 144.970903757118 -37.794412703011, 144.97090377069 -37.794412705047, 144.970904069595 -37.794412738134, 144.970904074135 -37.794412738212, 144.970904079786 -37.794412739211, 144.970904084327 -37.794412739289, 144.970904134123 -37.794412745554, 144.970904153371 -37.794412747688, 144.970904172619 -37.794412749822, 144.970904191866 -37.794412751956, 144.970904241688 -37.79441275732, 144.970904266586 -37.794412760453, 144.970904291509 -37.794412762685, 144.970904316408 -37.794412765817, 144.970904366229 -37.794412771181, 144.970904367364 -37.794412771201, 144.970904368475 -37.794412772121, 144.97090436961 -37.794412772141, 144.970905268545 -37.794412873241, 144.970905277602 -37.794412874298, 144.970905287793 -37.794412875375, 144.970905296849 -37.794412876432, 144.970905361378 -37.794412883852, 144.970905373815 -37.794412885869, 144.970905386276 -37.794412886985, 144.970905397603 -37.794412888081, 144.970905548153 -37.794412905995, 144.97090556175 -37.794412907131, 144.970905575347 -37.794412908266, 144.970905590054 -37.794412910322, 144.970905691943 -37.79441292199, 144.97090571346 -37.794412924163, 144.970905734953 -37.794412927237, 144.970905756471 -37.79441292941, 144.970905807403 -37.794412935695, 144.97090582327 -37.794412936869, 144.970905839112 -37.794412938945, 144.970905854955 -37.79441294102, 144.970906004395 -37.794412958014, 144.970906016856 -37.79441295913, 144.970906028158 -37.794412961127, 144.970906039485 -37.794412962223, 144.970906092687 -37.794412968547, 144.97090611534 -37.794412970739, 144.970906139103 -37.794412973852, 144.970906162866 -37.794412976965, 144.97090626816 -37.794412988692, 144.970906286273 -37.794412990807, 144.970906304385 -37.794412992921, 144.970906322498 -37.794412995036, 144.970906473048 -37.79441301295, 144.97090648324 -37.794413014026, 144.970906494542 -37.794413016024, 144.970906504733 -37.7944130171, 144.970906578318 -37.794413025578, 144.97090659189 -37.794413027614, 144.970906606622 -37.794413028769, 144.970906620194 -37.794413030805, 144.970926985284 -37.794415453494, 144.970918013303 -37.794467225781, 144.970896858085 -37.794464709272, 144.970896833187 -37.794464706139, 144.970896808288 -37.794464703007, 144.9708967845 -37.794464700794, 144.970896633949 -37.79446468288, 144.970896580747 -37.794464676557, 144.970896527545 -37.794464670233, 144.970896475478 -37.794464663929, 144.970896324902 -37.794464646916, 144.97089627397 -37.794464640631, 144.970896223013 -37.794464635247, 144.970896172081 -37.794464628962, 144.970896021506 -37.794464611949, 144.970895999988 -37.794464609776, 144.970895978495 -37.794464606702, 144.970895956977 -37.794464604529, 144.970895058066 -37.794464502528, 144.970895008244 -37.794464497164, 144.970894958423 -37.7944644918, 144.970894907491 -37.794464485515, 144.970894609721 -37.794464452448, 144.970894511213 -37.794464441739, 144.97089441384 -37.794464431049, 144.970894316467 -37.79446442036, 144.970894017537 -37.794464388174, 144.970893917894 -37.794464377445, 144.970893817115 -37.794464366697, 144.970893716312 -37.79446435685, 144.970893417358 -37.794464325565, 144.970893366401 -37.794464320181, 144.970893315445 -37.794464314797, 144.970893264488 -37.794464309413, 144.970892365306 -37.79446421732, 144.970892314349 -37.794464211937, 144.970892262232 -37.794464207434, 144.970892211276 -37.79446420205, 144.970891911162 -37.794464171646, 144.970891811494 -37.794464161818, 144.970891800167 -37.794464160722, 144.970900807256 -37.794412392647)))",,,20201223122239.0,20639.0,Rathdowne Street between Neill Street and Princes Street,-37.794426855851384,144.97090184777494,"(-37.794426855851384, 144.97090184777494)"
220,2534,"MULTIPOLYGON (((144.971538899027 -37.79767891007, 144.971536190382 -37.797694561956, 144.971474321502 -37.79768782335, 144.971477034058 -37.797672153509, 144.971538899027 -37.79767891007)))",,,20201223122242.0,20654.0,Elgin Street between Canning Street and Rathdowne Street,-37.797682471791,144.9715130687992,"(-37.797682471791, 144.9715130687992)"
221,6216,"MULTIPOLYGON (((144.983185784827 -37.834979953484, 144.983175534326 -37.835028732454, 144.983154530722 -37.835026133211, 144.983164662909 -37.834977276517, 144.983185784827 -37.834979953484)))",,,20201223122249.0,22242.0,Leopold Street between Toorak Road and Domain Road,-37.83499840983,144.98317325952218,"(-37.83499840983, 144.98317325952218)"
222,3367,"MULTIPOLYGON (((144.943893691055 -37.801332088142, 144.943920174073 -37.801334597103, 144.943911724836 -37.801382323593, 144.943885141906 -37.801379730879, 144.943893691055 -37.801332088142)))",,,20201223122245.0,21044.0,Dryburgh Street between Queensberry Street and Arden Street,-37.8013521655718,144.943900884585,"(-37.8013521655718, 144.943900884585)"
223,5462,"MULTIPOLYGON (((144.940736107462 -37.799878084897, 144.940739245225 -37.79985682969, 144.940813550606 -37.79986506356, 144.94080955029 -37.799886216272, 144.940736107462 -37.799878084897)))",,,20201223122248.0,21299.0,Arden Street between Laurens Street and Fogarty Street,-37.7998728558632,144.94076691220897,"(-37.7998728558632, 144.94076691220897)"
224,6061,"MULTIPOLYGON (((144.926743695676 -37.821246111418, 144.926741370114 -37.82129576277, 144.926713925272 -37.821293942155, 144.926716266355 -37.821244629918, 144.926743695676 -37.821246111418)))",,,20201223122249.0,22144.0,Hall Street between Lorimer Street and Turner Street,-37.8212653115358,144.9267317906186,"(-37.8212653115358, 144.9267317906186)"
225,5144,"MULTIPOLYGON (((144.945776105066 -37.810271840886, 144.945737878316 -37.810232365843, 144.945761468398 -37.81021797831, 144.945799679659 -37.810257438656, 144.945776105066 -37.810271840886)))",,,20201223122247.0,21473.0,Stanley Street between Railway Place and Adderley Street,-37.8102502929162,144.945770247301,"(-37.8102502929162, 144.945770247301)"
226,5463,"MULTIPOLYGON (((144.988309016819 -37.821128301665, 144.988265761683 -37.821163060935, 144.988245492464 -37.821147150362, 144.988288836992 -37.821112320532, 144.988309016819 -37.821128301665)))",,,20201223122248.0,,,-37.821135827031796,144.9882836249554,"(-37.821135827031796, 144.9882836249554)"
227,5735,"MULTIPOLYGON (((144.908356853985 -37.823546357322, 144.908334049366 -37.823559517446, 144.908300077516 -37.823521482137, 144.908323250574 -37.823508510601, 144.908356853985 -37.823546357322)))",,,20201223122248.0,22168.0,Lorimer Street between West Gate Bridge and Todd Road,-37.8235364449656,144.90833421708518,"(-37.8235364449656, 144.90833421708518)"
228,5465,"MULTIPOLYGON (((144.919635149711 -37.795093829416, 144.919672754744 -37.795131382298, 144.91964757576 -37.795145773507, 144.919609980697 -37.795108229805, 144.919635149711 -37.795093829416)))",,,20201223122248.0,21789.0,The Crescent between Mercantile Parade and Gatehouse Drive,-37.7951146088884,144.9196401221246,"(-37.7951146088884, 144.9196401221246)"
229,4020,"MULTIPOLYGON (((144.987857855897 -37.821136613595, 144.987877918347 -37.821152563056, 144.987834390885 -37.821185378175, 144.987816412813 -37.821170610628, 144.987816046483 -37.821168705584, 144.987816585395 -37.821167728004, 144.987857855897 -37.821136613595)))",,,20201223122246.0,,,-37.82115974466243,144.9878395808167,"(-37.82115974466243, 144.9878395808167)"
230,4023,"MULTIPOLYGON (((144.918405224507 -37.793443900497, 144.918423344221 -37.79343306606, 144.918463312097 -37.793476853039, 144.918445372582 -37.793487578922, 144.918405224507 -37.793443900497)))",,,20201223122246.0,21812.0,Willis Street between Stockmans Way and The Crescent,-37.793457059803,144.9184284955828,"(-37.793457059803, 144.9184284955828)"
231,6274,"MULTIPOLYGON (((144.9569097988 -37.794889945545, 144.956912627321 -37.794866545976, 144.956965241953 -37.794898079858, 144.95696222404 -37.794922542236, 144.9569097988 -37.794889945545)))",,,20201223122249.0,22356.0,Fitzgibbon Street between Morrah Street and Bayles Street,-37.79489341183201,144.95693193818278,"(-37.79489341183201, 144.95693193818278)"
232,5878,"MULTIPOLYGON (((144.931370490515 -37.795520986085, 144.931396160032 -37.795514989985, 144.93139854244 -37.79552187715, 144.93141501449 -37.795570142279, 144.931389435256 -37.795576117438, 144.931375372768 -37.795535191436, 144.931370490515 -37.795520986085)))",,,20201223122249.0,21276.0,Eastwood Street between Chelmsford Street and Hardiman Street,-37.79553718435115,144.93138792943085,"(-37.79553718435115, 144.93138792943085)"
233,9069,"MULTIPOLYGON (((144.95835127372 -37.791538937682, 144.958344410432 -37.791594536747, 144.958319556339 -37.791592570272, 144.958326416854 -37.791536990085, 144.95835127372 -37.791538937682)))",,,,22438.0,Royal Parade between Gatehouse Street and MacArthur Road,-37.7915603944936,144.95833858621302,"(-37.7915603944936, 144.95833858621302)"
234,5454,"MULTIPOLYGON (((144.946810273645 -37.798430142873, 144.946813081462 -37.798412739659, 144.946878814729 -37.798419999265, 144.946876101693 -37.7984373023, 144.946810273645 -37.798430142873)))",,,20201223122248.0,21168.0,Haines Street between Curzon Street and Abbotsford Street,-37.798426065394,144.9468377090348,"(-37.798426065394, 144.9468377090348)"
